time,shoulder_pan_joint_pos,shoulder_pan_joint_vel,shoulder_pan_joint_eff,shoulder_lift_joint_pos,shoulder_lift_joint_vel,shoulder_lift_joint_eff,elbow_joint_pos,elbow_joint_vel,elbow_joint_eff,wrist_1_joint_pos,wrist_1_joint_vel,wrist_1_joint_eff,wrist_2_joint_pos,wrist_2_joint_vel,wrist_2_joint_eff,wrist_3_joint_pos,wrist_3_joint_vel,wrist_3_joint_eff
0.34007826,8.686590189466159e-05,0.004220307538223826,0.0,-1.5707159732831917,-0.015973381324792434,0.0,3.5336069172942075e-06,0.0033891300616635646,0.0,9.267988255023951e-05,0.09269020357692338,0.0,-1.938324555439408e-05,-0.020367130805754904,0.0,-9.345499280755121e-05,-0.0934552032846259,0.0
0.350179003,8.686590189377341e-05,0.004220307538223868,0.0,-1.5707159732831952,-0.01597338132483773,0.0,3.5336069190705643e-06,0.0033891300616926837,0.0,9.267988254935133e-05,0.09269020357656312,0.0,-1.9383245555282258e-05,-0.02036713080596921,0.0,-9.345499280755121e-05,-0.09345520328422677,0.0
0.360013664,8.686590189377341e-05,0.00422030753825032,0.0,-1.5707159732831926,-0.015973381324846592,0.0,3.533606918182386e-06,0.0033891300617818493,0.0,9.267988254935133e-05,0.09269020357664431,0.0,-1.93832455535059e-05,-0.020367130806056937,0.0,-9.345499280843939e-05,-0.09345520328440664,0.0
0.370038566,8.686590189466159e-05,0.004220307538234016,0.0,-1.5707159732831935,-0.015973381324780878,0.0,3.5336069190705643e-06,0.003389130061648201,0.0,9.267988255023951e-05,0.09269020357719271,0.0,-1.938324555439408e-05,-0.020367130806488016,0.0,-9.345499280932756e-05,-0.09345520328496362,0.0
0.379991305,8.686590189377341e-05,0.004220307538223575,0.0,-1.5707159732831943,-0.01597338132482336,0.0,3.533606918182386e-06,0.0033891300616081237,0.0,9.267988255023951e-05,0.09269020357748844,0.0,-1.9383245556170436e-05,-0.020367130806654823,0.0,-9.345499280843939e-05,-0.09345520328510419,0.0
0.390161526,8.686590189466159e-05,0.004220307538221152,0.0,-1.5707159732831935,-0.01597338132479319,0.0,3.5336069190705643e-06,0.003389130061799913,0.0,9.267988255023951e-05,0.09269020357727947,0.0,-1.93832455535059e-05,-0.020367130806124453,0.0,-9.345499281021574e-05,-0.09345520328519628,0.0
0.400081855,8.686590189377341e-05,0.004220307538193959,0.0,-1.5707159732831926,-0.015973381324807724,0.0,3.5336069172942075e-06,0.003389130061761161,0.0,9.267988255112769e-05,0.0926902035772991,0.0,-1.938324555439408e-05,-0.020367130805980488,0.0,-9.345499281021574e-05,-0.09345520328491949,0.0
0.410313609,8.686590189377341e-05,0.004220307538267959,0.0,-1.5707159732831926,-0.015973381324803172,0.0,3.5336069190705643e-06,0.0033891300617491125,0.0,9.267988255112769e-05,0.09269020357708177,0.0,-1.93832455535059e-05,-0.020367130805905565,0.0,-9.345499281021574e-05,-0.09345520328480117,0.0
0.420003082,8.686590189377341e-05,0.004220307538351629,0.0,-1.5707159732831935,-0.015973381324762673,0.0,3.533606918182386e-06,0.0033891300615607944,0.0,9.267988255023951e-05,0.09269020357688389,0.0,-1.938324555439408e-05,-0.020367130806135354,0.0,-9.345499280932756e-05,-0.09345520328465041,0.0
0.430063891,8.686590189466159e-05,0.004220307538215059,0.0,-1.5707159732831926,-0.01597338132480759,0.0,3.533606918182386e-06,0.0033891300616934548,0.0,9.267988254935133e-05,0.0926902035763714,0.0,-1.93832455535059e-05,-0.02036713080564133,0.0,-9.345499280666303e-05,-0.09345520328400647,0.0
0.440086569,8.686590189377341e-05,0.004220307538299645,0.0,-1.5707159732831926,-0.015973381324847838,0.0,3.533606918182386e-06,0.003389130061793621,0.0,9.267988255023951e-05,0.0926902035770366,0.0,-1.9383245555282258e-05,-0.020367130806238684,0.0,-9.345499280932756e-05,-0.09345520328503185,0.0
0.450118835,8.686590189466159e-05,0.004220307538203141,0.0,-1.5707159732831935,-0.015973381324839185,0.0,3.5336069190705643e-06,0.0033891300616741256,0.0,9.267988255112769e-05,0.09269020357726017,0.0,-1.938324555439408e-05,-0.0203671308061422,0.0,-9.345499280843939e-05,-0.09345520328500624,0.0
0.460238903,8.686590189466159e-05,0.004220307538241999,0.0,-1.5707159732831935,-0.01597338132482116,0.0,3.5336069190705643e-06,0.0033891300617131317,0.0,9.267988255023951e-05,0.09269020357742584,0.0,-1.9383245555282258e-05,-0.02036713080614107,0.0,-9.345499280843939e-05,-0.09345520328526882,0.0
0.470019734,8.686590189377341e-05,0.004220307538236195,0.0,-1.5707159732831943,-0.015973381324833436,0.0,3.5336069190705643e-06,0.0033891300617161476,0.0,9.267988255023951e-05,0.09269020357701645,0.0,-1.9383245557058615e-05,-0.020367130806275155,0.0,-9.345499280843939e-05,-0.09345520328484448,0.0
0.480049716,8.686590189466159e-05,0.004220307538229467,0.0,-1.5707159732831926,-0.01597338132475126,0.0,3.5336069172942075e-06,0.0033891300616957255,0.0,9.267988254935133e-05,0.09269020357649568,0.0,-1.938324555439408e-05,-0.020367130806112087,0.0,-9.345499280666303e-05,-0.09345520328426035,0.0
0.490169433,8.686590189377341e-05,0.004220307538225039,0.0,-1.5707159732831917,-0.015973381324776968,0.0,3.533606918182386e-06,0.003389130061801148,0.0,9.267988254935133e-05,0.09269020357654585,0.0,-1.938324555439408e-05,-0.02036713080610568,0.0,-9.345499281021574e-05,-0.0934552032845005,0.0
0.500136188,8.686590189466159e-05,0.004220307538171186,0.0,-1.5707159732831935,-0.015973381324833513,0.0,3.533606918182386e-06,0.003389130061829862,0.0,9.267988255112769e-05,0.09269020357743667,0.0,-1.9383245555282258e-05,-0.02036713080633612,0.0,-9.345499280932756e-05,-0.09345520328528696,0.0
0.510130955,8.686590189377341e-05,0.004220307538183557,0.0,-1.5707159732831935,-0.01597338132484242,0.0,3.533606918182386e-06,0.0033891300618701494,0.0,9.267988254935133e-05,0.09269020357661,0.0,-1.938324555439408e-05,-0.020367130805909146,0.0,-9.345499280666303e-05,-0.09345520328455437,0.0
0.520208535,8.686590189466159e-05,0.004220307538255298,0.0,-1.5707159732831917,-0.015973381324752133,0.0,3.5336069199587428e-06,0.003389130061636916,0.0,9.267988255112769e-05,0.092690203577427,0.0,-1.93832455535059e-05,-0.020367130805994414,0.0,-9.345499280932756e-05,-0.09345520328511177,0.0
0.53016468,8.686590189377341e-05,0.004220307538272459,0.0,-1.5707159732831926,-0.015973381324743626,0.0,3.533606918182386e-06,0.003389130061556663,0.0,9.267988255023951e-05,0.09269020357650819,0.0,-1.938324555439408e-05,-0.020367130805289842,0.0,-9.345499280843939e-05,-0.09345520328423053,0.0
0.540130944,8.686590189377341e-05,0.004220307538257617,0.0,-1.5707159732831917,-0.015973381324700466,0.0,3.5336069199587428e-06,0.003389130061711803,0.0,9.267988254935133e-05,0.09269020357665464,0.0,-1.93832455535059e-05,-0.020367130806059508,0.0,-9.345499280755121e-05,-0.09345520328434408,0.0
0.550165674,8.686590189466159e-05,0.0042203075382281985,0.0,-1.5707159732831926,-0.015973381324729224,0.0,3.5336069172942075e-06,0.0033891300616379723,0.0,9.267988254935133e-05,0.09269020357658031,0.0,-1.938324555439408e-05,-0.020367130805999736,0.0,-9.345499280755121e-05,-0.09345520328424949,0.0
0.560083419,8.686590189377341e-05,0.004220307538199663,0.0,-1.5707159732831917,-0.015973381324762455,0.0,3.533606918182386e-06,0.0033891300616559206,0.0,9.267988254935133e-05,0.09269020357639055,0.0,-1.938324555439408e-05,-0.020367130805608324,0.0,-9.345499280666303e-05,-0.0934552032841971,0.0
0.570122397,8.686590189377341e-05,0.004220307538220111,0.0,-1.5707159732831926,-0.015973381324742367,0.0,3.533606918182386e-06,0.0033891300616797695,0.0,9.267988255023951e-05,0.092690203576803,0.0,-1.938324555439408e-05,-0.02036713080543712,0.0,-9.345499280932756e-05,-0.0934552032846961,0.0
0.580073774,8.686590189466159e-05,0.004220307538191514,0.0,-1.5707159732831917,-0.015973381324732385,0.0,3.5336069172942075e-06,0.0033891300616437255,0.0,9.267988255112769e-05,0.09269020357708518,0.0,-1.9383245555282258e-05,-0.020367130805870375,0.0,-9.345499280843939e-05,-0.0934552032847595,0.0
0.590180156,8.686590189377341e-05,0.004220307538197805,0.0,-1.5707159732831926,-0.015973381324760352,0.0,3.5336069172942075e-06,0.003389130061699638,0.0,9.267988254935133e-05,0.09269020357611596,0.0,-1.93832455535059e-05,-0.020367130805653257,0.0,-9.345499280666303e-05,-0.09345520328399849,0.0
0.600290607,8.686590189377341e-05,0.0042203075382524925,0.0,-1.5707159732831926,-0.015973381324799456,0.0,3.5336069172942075e-06,0.0033891300617341783,0.0,9.267988255023951e-05,0.09269020357693694,0.0,-1.93832455535059e-05,-0.020367130806054724,0.0,-9.345499280932756e-05,-0.09345520328455008,0.0
0.610145695,8.686590189466159e-05,0.00422030753827501,0.0,-1.5707159732831926,-0.01597338132481541,0.0,3.533606918182386e-06,0.003389130061795971,0.0,9.267988255112769e-05,0.092690203577845,0.0,-1.938324555439408e-05,-0.020367130806371977,0.0,-9.345499281110392e-05,-0.09345520328564572,0.0
0.620153666,8.686590189377341e-05,0.0042203075381221635,0.0,-1.5707159732831935,-0.015973381324795043,0.0,3.5336069172942075e-06,0.003389130061730857,0.0,9.267988255112769e-05,0.09269020357745068,0.0,-1.9383245552617723e-05,-0.020367130805815363,0.0,-9.345499281021574e-05,-0.09345520328535142,0.0
0.630191633,8.686590189377341e-05,0.004220307538186424,0.0,-1.5707159732831917,-0.01597338132475132,0.0,3.5336069190705643e-06,0.0033891300617323004,0.0,9.267988255023951e-05,0.09269020357712207,0.0,-1.93832455535059e-05,-0.0203671308054147,0.0,-9.345499280932756e-05,-0.09345520328494897,0.0
0.640207949,8.686590189466159e-05,0.004220307538194321,0.0,-1.5707159732831926,-0.015973381324802492,0.0,3.5336069199587428e-06,0.003389130061724056,0.0,9.267988255023951e-05,0.09269020357741602,0.0,-1.938324555439408e-05,-0.020367130805959255,0.0,-9.345499280843939e-05,-0.09345520328510618,0.0
0.650532064,8.686590189377341e-05,0.004220307538308413,0.0,-1.5707159732831926,-0.015973381324762066,0.0,3.5336069190705643e-06,0.003389130061646704,0.0,9.267988255023951e-05,0.09269020357717045,0.0,-1.938324555439408e-05,-0.020367130805734202,0.0,-9.345499280932756e-05,-0.09345520328499607,0.0
0.660236675,8.686590189466159e-05,0.004220307538210045,0.0,-1.5707159732831943,-0.015973381324776232,0.0,3.5336069190705643e-06,0.0033891300617378993,0.0,9.267988255023951e-05,0.09269020357697415,0.0,-1.9383245555282258e-05,-0.020367130806148343,0.0,-9.345499280843939e-05,-0.09345520328472469,0.0
0.670200855,8.686590189377341e-05,0.004220307538216317,0.0,-1.5707159732831917,-0.015973381324815968,0.0,3.5336069172942075e-06,0.00338913006190655,0.0,9.267988255023951e-05,0.09269020357690622,0.0,-1.93832455535059e-05,-0.020367130806071037,0.0,-9.345499280755121e-05,-0.09345520328478775,0.0
0.680220808,8.686590189466159e-05,0.004220307538234001,0.0,-1.5707159732831926,-0.015973381324794575,0.0,3.533606918182386e-06,0.003389130061720193,0.0,9.267988255023951e-05,0.09269020357678798,0.0,-1.9383245555282258e-05,-0.020367130806354907,0.0,-9.345499280666303e-05,-0.09345520328452103,0.0
0.690228759,8.686590189377341e-05,0.004220307538209376,0.0,-1.5707159732831926,-0.015973381324773925,0.0,3.5336069172942075e-06,0.0033891300617392957,0.0,9.267988254935133e-05,0.09269020357623509,0.0,-1.9383245557058615e-05,-0.020367130806016875,0.0,-9.345499280666303e-05,-0.09345520328392397,0.0
0.700229367,8.686590189377341e-05,0.0042203075381797035,0.0,-1.5707159732831926,-0.015973381324731944,0.0,3.5336069172942075e-06,0.0033891300617113424,0.0,9.267988255023951e-05,0.09269020357695404,0.0,-1.9383245552617723e-05,-0.020367130805897516,0.0,-9.345499280755121e-05,-0.09345520328468289,0.0
0.710186424,8.686590189466159e-05,0.004220307538260402,0.0,-1.5707159732831926,-0.015973381324794124,0.0,3.533606918182386e-06,0.003389130061758521,0.0,9.267988255112769e-05,0.09269020357755192,0.0,-1.938324555439408e-05,-0.02036713080582511,0.0,-9.345499281021574e-05,-0.09345520328517933,0.0
0.720357085,8.686590189466159e-05,0.004220307538183035,0.0,-1.5707159732831935,-0.01597338132481759,0.0,3.5336069172942075e-06,0.0033891300617682717,0.0,9.267988255023951e-05,0.09269020357737123,0.0,-1.93832455535059e-05,-0.02036713080558572,0.0,-9.345499280843939e-05,-0.09345520328515183,0.0
0.730581186,8.686590189377341e-05,0.004220307538244074,0.0,-1.5707159732831926,-0.015973381324773564,0.0,3.5336069172942075e-06,0.003389130061799169,0.0,9.267988255023951e-05,0.09269020357700132,0.0,-1.9383245552617723e-05,-0.020367130805205594,0.0,-9.345499281021574e-05,-0.0934552032848338,0.0
0.74033091,8.686590189466159e-05,0.00422030753829078,0.0,-1.5707159732831926,-0.015973381324750048,0.0,3.533606918182386e-06,0.003389130061689221,0.0,9.267988255023951e-05,0.09269020357724035,0.0,-1.938324555439408e-05,-0.02036713080584916,0.0,-9.345499281021574e-05,-0.09345520328481939,0.0
0.750505599,8.686590189377341e-05,0.0042203075382550095,0.0,-1.5707159732831935,-0.015973381324760658,0.0,3.5336069190705643e-06,0.0033891300617069214,0.0,9.267988255023951e-05,0.09269020357728493,0.0,-1.9383245552617723e-05,-0.020367130805707373,0.0,-9.345499281021574e-05,-0.0934552032851389,0.0
0.760379362,8.686590189377341e-05,0.004220307538228958,0.0,-1.5707159732831926,-0.01597338132476548,0.0,3.5336069190705643e-06,0.0033891300617241464,0.0,9.267988254935133e-05,0.09269020357660944,0.0,-1.9383245555282258e-05,-0.020367130805686792,0.0,-9.345499280666303e-05,-0.0934552032843779,0.0
0.77033693,8.686590189466159e-05,0.004220307538271356,0.0,-1.5707159732831926,-0.015973381324788292,0.0,3.5336069190705643e-06,0.003389130061692014,0.0,9.267988255112769e-05,0.09269020357744295,0.0,-1.93832455535059e-05,-0.020367130805639705,0.0,-9.345499280932756e-05,-0.09345520328511016,0.0
0.780417284,8.686590189466159e-05,0.004220307538236588,0.0,-1.5707159732831917,-0.015973381324703433,0.0,3.5336069172942075e-06,0.003389130061556927,0.0,9.267988255023951e-05,0.09269020357649563,0.0,-1.938324555439408e-05,-0.020367130805598023,0.0,-9.345499280755121e-05,-0.09345520328412497,0.0
0.790451103,8.686590189377341e-05,0.004220307538205922,0.0,-1.5707159732831926,-0.015973381324772277,0.0,3.5336069190705643e-06,0.0033891300617694808,0.0,9.267988254935133e-05,0.09269020357628292,0.0,-1.938324555439408e-05,-0.02036713080533707,0.0,-9.345499280843939e-05,-0.09345520328400533,0.0
0.800654225,8.686590189466159e-05,0.004220307538132812,0.0,-1.5707159732831926,-0.01597338132475483,0.0,3.5336069190705643e-06,0.0033891300616898518,0.0,9.267988255023951e-05,0.09269020357690719,0.0,-1.938324555439408e-05,-0.020367130805664522,0.0,-9.345499280843939e-05,-0.0934552032845784,0.0
0.811989306,8.686590189377341e-05,0.004220307538227319,0.0,-1.5707159732831926,-0.015973381324781148,0.0,3.5336069199587428e-06,0.0033891300616845825,0.0,9.267988255023951e-05,0.09269020357699576,0.0,-1.938324555439408e-05,-0.020367130805430365,0.0,-9.345499280666303e-05,-0.09345520328460577,0.0
0.822864689,8.686590189466159e-05,0.004220307538240783,0.0,-1.5707159732831926,-0.015973381324746443,0.0,3.5336069190705643e-06,0.0033891300617671,0.0,9.267988255023951e-05,0.0926902035763565,0.0,-1.9383245555282258e-05,-0.020367130805468207,0.0,-9.345499280755121e-05,-0.09345520328421356,0.0
0.833185498,8.686590189377341e-05,0.004220307538205157,0.0,-1.5707159732831935,-0.01597338132481602,0.0,3.5336069172942075e-06,0.003389130061742118,0.0,9.267988254935133e-05,0.0926902035763329,0.0,-1.938324555439408e-05,-0.02036713080564677,0.0,-9.345499280666303e-05,-0.09345520328401136,0.0
0.8436163,8.686590189377341e-05,0.0042203075381840646,0.0,-1.5707159732831935,-0.015973381324791765,0.0,3.533606918182386e-06,0.00338913006171126,0.0,9.267988255023951e-05,0.0926902035771778,0.0,-1.938324555439408e-05,-0.02036713080565178,0.0,-9.345499280755121e-05,-0.09345520328489534,0.0
0.853682408,8.686590189466159e-05,0.004220307538195554,0.0,-1.5707159732831926,-0.015973381324743168,0.0,3.533606918182386e-06,0.003389130061748395,0.0,9.267988254935133e-05,0.09269020357633831,0.0,-1.938324555439408e-05,-0.020367130805424554,0.0,-9.345499280755121e-05,-0.09345520328407393,0.0
0.863159158,8.686590189377341e-05,0.004220307538201148,0.0,-1.5707159732831943,-0.015973381324819184,0.0,3.5336069172942075e-06,0.0033891300617214255,0.0,9.267988255023951e-05,0.09269020357699694,0.0,-1.93832455535059e-05,-0.020367130805955643,0.0,-9.345499281021574e-05,-0.0934552032848126,0.0
