time,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos
177.735954688,-1.9124296207671398,-1.170693310079356,1.5631532132497155,-3.53475218206267,-1.7280344295714052,-0.0015628581383748674
177.745929637,-1.9124296207671398,-1.170693310079356,1.5631532132497137,-3.53475218206267,-1.7280344295714052,-0.0015628581383739792
177.755871635,-1.9124296207671407,-1.1706933100793542,1.5631532132497128,-3.5347521820626717,-1.7280344295714034,-0.001562858138373091
177.7658934,-1.912429620767139,-1.1706933100793524,1.563153213249712,-3.5347521820626717,-1.7280344295714034,-0.001562858138373091
177.775914314,-1.912429620767138,-1.1706933100793515,1.563153213249711,-3.5347521820626717,-1.7280344295714025,-0.0015628581383748674
177.786114759,-1.912429620767139,-1.1706933100793515,1.563153213249711,-3.5347521820626717,-1.7280344295714025,-0.001562858138373091
177.795881905,-1.9124296207671372,-1.1706933100793524,1.5631532132497101,-3.5347521820626717,-1.7280344295714016,-0.0015628581383722029
177.805905604,-1.9124296207671372,-1.1706933100793488,1.5631532132497092,-3.5347521820626717,-1.7280344295714007,-0.0015628581383748674
177.816282094,-1.9124296207671372,-1.1706933100793488,1.5631532132497084,-3.5347521820626717,-1.7280344295714016,-0.0015628581383748674
177.826026517,-1.9124296207671372,-1.1706933100793488,1.5631532132497066,-3.5347521820626717,-1.7280344295714016,-0.001562858138373091
177.836055105,-1.912429620767138,-1.1706933100793488,1.5631532132497066,-3.5347521820626717,-1.7280344295714016,-0.001562858138373091
177.846195059,-1.9124296207671372,-1.170693310079348,1.5631532132497066,-3.5347521820626717,-1.7280344295714007,-0.0015628581383748674
177.856013489,-1.9124296207671345,-1.170693310079348,1.5631532132497048,-3.5347521820626717,-1.7280344295713999,-0.0015628581383704265
177.866044341,-1.9124296207671354,-1.170693310079347,1.5631532132497057,-3.5347521820626717,-1.728034429571399,-0.001562858138373091
177.875990997,-1.9124296207671354,-1.1706933100793453,1.5631532132497048,-3.5347521820626717,-1.728034429571399,-0.0015628581383722029
177.886036467,-1.9124296207671354,-1.1706933100793444,1.563153213249704,-3.5347521820626717,-1.728034429571398,-0.0015628581383704265
177.896133982,-1.9124296207671345,-1.1706933100793444,1.563153213249703,-3.5347521820626735,-1.7280344295713999,-0.0015628581383704265
177.906176315,-1.9124296207671345,-1.1706933100793453,1.563153213249703,-3.5347521820626717,-1.728034429571399,-0.0015628581383713147
177.916179496,-1.9124296207671345,-1.1706933100793444,1.5631532132497021,-3.5347521820626735,-1.728034429571398,-0.0015628581383704265
177.9262006,-1.9124296207671345,-1.1706933100793435,1.5631532132497012,-3.5347521820626717,-1.728034429571399,-0.0015628581383704265
