time,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos
0.0,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304077516026e-05
0.009864330291748047,0.000107305969361704,-1.5699641931924109,-2.814753063429265e-05,-1.5699536893858057,-2.4661251618596225e-05,-3.527230407662785e-05
0.01999831199645996,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251617708047e-05,-3.5272304078404204e-05
0.030009984970092773,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251619484403e-05,-3.527230407662785e-05
0.040099382400512695,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.527230407662785e-05
0.0500030517578125,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304078404204e-05
0.059981346130371094,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858075,-2.4661251618596225e-05,-3.5272304077516026e-05
0.0700991153717041,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304077516026e-05
0.07999992370605469,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304077516026e-05
0.09002518653869629,0.00010730596936259218,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858084,-2.4661251618596225e-05,-3.527230407662785e-05
0.09996843338012695,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304078404204e-05
0.10992026329040527,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251619484403e-05,-3.5272304078404204e-05
0.11993908882141113,0.00010730596936259218,-1.5699641931924109,-2.814753063429265e-05,-1.5699536893858066,-2.4661251619484403e-05,-3.5272304078404204e-05
0.12995505332946777,0.000107305969361704,-1.5699641931924118,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251619484403e-05,-3.527230407662785e-05
0.13999032974243164,0.000107305969361704,-1.5699641931924109,-2.814753063429265e-05,-1.5699536893858084,-2.4661251617708047e-05,-3.527230407662785e-05
0.1499936580657959,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858084,-2.4661251618596225e-05,-3.527230407662785e-05
0.1600656509399414,0.000107305969361704,-1.56996419319241,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251617708047e-05,-3.5272304077516026e-05
0.1701343059539795,0.00010730596936259218,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.527230407662785e-05
0.1801466941833496,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858057,-2.4661251618596225e-05,-3.527230407662785e-05
0.1901688575744629,0.000107305969361704,-1.5699641931924109,-2.814753063429265e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304078404204e-05
0.2000598907470703,0.000107305969361704,-1.5699641931924109,-2.8147530633404472e-05,-1.5699536893858066,-2.4661251618596225e-05,-3.5272304077516026e-05
